,casual,count,datetime,registered
3948,29,641,2012-03-28 08:00:00,583
3949,64,339,2012-03-28 09:00:00,295
3950,83,221,2012-03-28 10:00:00,130
3951,75,235,2012-03-28 11:00:00,164
3952,82,277,2012-03-28 12:00:00,205
3953,75,292,2012-03-28 13:00:00,207
3954,99,279,2012-03-28 14:00:00,201
3955,105,299,2012-03-28 15:00:00,203
3956,100,390,2012-03-28 16:00:00,275
3957,70,752,2012-03-28 17:00:00,647
3958,67,762,2012-03-28 18:00:00,651
3959,72,515,2012-03-28 19:00:00,438
3960,54,408,2012-03-28 20:00:00,364
3961,38,266,2012-03-28 21:00:00,236
3962,26,216,2012-03-28 22:00:00,175
3963,21,124,2012-03-28 23:00:00,104
3964,8,45,2012-03-29 00:00:00,37
3965,7,29,2012-03-29 01:00:00,20
3966,3,9,2012-03-29 02:00:00,10
3967,2,8,2012-03-29 03:00:00,6
3968,2,8,2012-03-29 04:00:00,6
3969,1,31,2012-03-29 05:00:00,30
3970,6,141,2012-03-29 06:00:00,135
3971,15,404,2012-03-29 07:00:00,399
3972,30,632,2012-03-29 08:00:00,587
3973,52,330,2012-03-29 09:00:00,293
3974,68,199,2012-03-29 10:00:00,125
3975,76,234,2012-03-29 11:00:00,167
3976,79,277,2012-03-29 12:00:00,192
3977,95,316,2012-03-29 13:00:00,200
3978,93,288,2012-03-29 14:00:00,192
3979,89,309,2012-03-29 15:00:00,193
3980,121,431,2012-03-29 16:00:00,315
3981,89,687,2012-03-29 17:00:00,603
3982,76,656,2012-03-29 18:00:00,589
3983,63,445,2012-03-29 19:00:00,383
3984,33,285,2012-03-29 20:00:00,248
3985,19,200,2012-03-29 21:00:00,182
3986,18,145,2012-03-29 22:00:00,128
3987,12,79,2012-03-29 23:00:00,66
3988,4,38,2012-03-30 00:00:00,35
3989,1,14,2012-03-30 01:00:00,12
3990,2,9,2012-03-30 02:00:00,7
3991,1,5,2012-03-30 03:00:00,3
3992,0,3,2012-03-30 04:00:00,2
3993,1,25,2012-03-30 05:00:00,24
3994,1,98,2012-03-30 06:00:00,97
3995,13,337,2012-03-30 07:00:00,323
3996,23,620,2012-03-30 08:00:00,614
3997,29,338,2012-03-30 09:00:00,298
3998,28,160,2012-03-30 10:00:00,132
3999,30,186,2012-03-30 11:00:00,149
4000,32,187,2012-03-30 12:00:00,176
4001,38,169,2012-03-30 13:00:00,104
4002,31,149,2012-03-30 14:00:00,95
4003,27,143,2012-03-30 15:00:00,97
4004,25,307,2012-03-30 16:00:00,219
4005,32,570,2012-03-30 17:00:00,536
4006,35,598,2012-03-30 18:00:00,557
4007,21,388,2012-03-30 19:00:00,358
4008,19,297,2012-03-30 20:00:00,281
4009,16,204,2012-03-30 21:00:00,187
4010,12,152,2012-03-30 22:00:00,129
4011,8,141,2012-03-30 23:00:00,113
4012,8,86,2012-03-31 00:00:00,91
4013,10,72,2012-03-31 01:00:00,60
4014,9,58,2012-03-31 02:00:00,58
4015,6,27,2012-03-31 03:00:00,21
4016,4,12,2012-03-31 04:00:00,8
4017,2,12,2012-03-31 05:00:00,9
4018,2,42,2012-03-31 06:00:00,37
4019,9,51,2012-03-31 07:00:00,48
4020,20,113,2012-03-31 08:00:00,94
4021,55,234,2012-03-31 09:00:00,177
4022,83,311,2012-03-31 10:00:00,225
4023,140,429,2012-03-31 11:00:00,279
4024,197,481,2012-03-31 12:00:00,302
4025,234,567,2012-03-31 13:00:00,321
4026,191,515,2012-03-31 14:00:00,282
4027,202,525,2012-03-31 15:00:00,285
4028,150,493,2012-03-31 16:00:00,290
4029,184,421,2012-03-31 17:00:00,230
4030,57,333,2012-03-31 18:00:00,163
4031,36,298,2012-03-31 19:00:00,147
4032,24,197,2012-03-31 20:00:00,112
4033,21,139,2012-03-31 21:00:00,101
4034,14,100,2012-03-31 22:00:00,85
4035,9,72,2012-03-31 23:00:00,64
4036,8,60,2012-04-20 00:00:00,42
4037,6,20,2012-04-20 01:00:00,15
4038,1,12,2012-04-20 02:00:00,7
4039,1,4,2012-04-20 03:00:00,3
4040,1,4,2012-04-20 04:00:00,3
4041,0,25,2012-04-20 05:00:00,25
4042,3,133,2012-04-20 06:00:00,127
4043,14,402,2012-04-20 07:00:00,348
4044,25,649,2012-04-20 08:00:00,585
4045,26,304,2012-04-20 09:00:00,257
4046,36,175,2012-04-20 10:00:00,129
4047,53,230,2012-04-20 11:00:00,182
4048,64,282,2012-04-20 12:00:00,219
4049,97,330,2012-04-20 13:00:00,238
4050,94,286,2012-04-20 14:00:00,206
4051,95,304,2012-04-20 15:00:00,223
4052,100,467,2012-04-20 16:00:00,374
4053,90,763,2012-04-20 17:00:00,656
4054,85,760,2012-04-20 18:00:00,659
4055,73,526,2012-04-20 19:00:00,441
4056,46,372,2012-04-20 20:00:00,329
4057,32,284,2012-04-20 21:00:00,252
4058,25,182,2012-04-20 22:00:00,153
4059,19,126,2012-04-20 23:00:00,106
4060,21,125,2012-04-21 00:00:00,102
4061,22,109,2012-04-21 01:00:00,83
4062,17,79,2012-04-21 02:00:00,61
4063,8,34,2012-04-21 03:00:00,21
4064,5,14,2012-04-21 04:00:00,12
4065,4,15,2012-04-21 05:00:00,16
4066,4,25,2012-04-21 06:00:00,21
4067,15,67,2012-04-21 07:00:00,55
4068,27,156,2012-04-21 08:00:00,123
4069,78,267,2012-04-21 09:00:00,191
4070,150,432,2012-04-21 10:00:00,288
4071,165,486,2012-04-21 11:00:00,299
4072,230,567,2012-04-21 12:00:00,334
4073,239,565,2012-04-21 13:00:00,327
4074,246,587,2012-04-21 14:00:00,357
4075,282,660,2012-04-21 15:00:00,356
4076,230,547,2012-04-21 16:00:00,379
4077,246,528,2012-04-21 17:00:00,274
4078,155,474,2012-04-21 18:00:00,297
4079,88,331,2012-04-21 19:00:00,230
4080,37,123,2012-04-21 20:00:00,116
4081,30,132,2012-04-21 21:00:00,102
4082,24,157,2012-04-21 22:00:00,98
4083,13,79,2012-04-21 23:00:00,75
4084,17,95,2012-04-22 00:00:00,85
4085,17,84,2012-04-22 01:00:00,70
4086,13,57,2012-04-22 02:00:00,55
4087,6,25,2012-04-22 03:00:00,19
4088,3,12,2012-04-22 04:00:00,7
4089,3,15,2012-04-22 05:00:00,10
4090,4,36,2012-04-22 06:00:00,30
4091,4,72,2012-04-22 07:00:00,38
4092,9,92,2012-04-22 08:00:00,86
4093,40,144,2012-04-22 09:00:00,103
4094,65,226,2012-04-22 10:00:00,217
4095,56,257,2012-04-22 11:00:00,272
4096,62,268,2012-04-22 12:00:00,275
4097,80,303,2012-04-22 13:00:00,272
4098,64,265,2012-04-22 14:00:00,270
4099,62,285,2012-04-22 15:00:00,277
4100,57,268,2012-04-22 16:00:00,226
4101,50,244,2012-04-22 17:00:00,163
4102,29,213,2012-04-22 18:00:00,143
4103,31,176,2012-04-22 19:00:00,124
4104,14,148,2012-04-22 20:00:00,108
4105,11,107,2012-04-22 21:00:00,88
4106,10,75,2012-04-22 22:00:00,82
4107,10,55,2012-04-22 23:00:00,49
4108,9,34,2012-04-23 00:00:00,31
4109,2,13,2012-04-23 01:00:00,10
4110,2,11,2012-04-23 02:00:00,4
4111,0,4,2012-04-23 03:00:00,3
4112,0,3,2012-04-23 04:00:00,3
4113,0,20,2012-04-23 05:00:00,21
4114,1,95,2012-04-23 06:00:00,90
4115,6,185,2012-04-23 07:00:00,213
4116,17,529,2012-04-23 08:00:00,569
4117,12,280,2012-04-23 09:00:00,277
4118,12,158,2012-04-23 10:00:00,127
4119,13,165,2012-04-23 11:00:00,142
4120,11,157,2012-04-23 12:00:00,118
4121,15,174,2012-04-23 13:00:00,119
4122,22,189,2012-04-23 14:00:00,119
4123,24,187,2012-04-23 15:00:00,162
4124,6,265,2012-04-23 16:00:00,180
4125,7,446,2012-04-23 17:00:00,421
4126,8,428,2012-04-23 18:00:00,437
4127,13,378,2012-04-23 19:00:00,351
4128,10,245,2012-04-23 20:00:00,218
4129,10,170,2012-04-23 21:00:00,161
4130,9,134,2012-04-23 22:00:00,120
4131,9,93,2012-04-23 23:00:00,90
4132,3,30,2012-04-24 00:00:00,33
4133,2,14,2012-04-24 01:00:00,13
4134,1,8,2012-04-24 02:00:00,6
4135,0,3,2012-04-24 03:00:00,2
4136,0,3,2012-04-24 04:00:00,2
4137,0,24,2012-04-24 05:00:00,24
4138,2,100,2012-04-24 06:00:00,95
4139,12,301,2012-04-24 07:00:00,285
4140,27,618,2012-04-24 08:00:00,621
4141,47,328,2012-04-24 09:00:00,283
4142,50,220,2012-04-24 10:00:00,147
4143,109,231,2012-04-24 11:00:00,151
4144,133,341,2012-04-24 12:00:00,208
4145,144,377,2012-04-24 13:00:00,210
4146,162,358,2012-04-24 14:00:00,206
4147,169,362,2012-04-24 15:00:00,203
4148,128,423,2012-04-24 16:00:00,318
4149,117,661,2012-04-24 17:00:00,542
4150,102,665,2012-04-24 18:00:00,540
4151,84,473,2012-04-24 19:00:00,378
4152,52,273,2012-04-24 20:00:00,234
4153,42,217,2012-04-24 21:00:00,172
4154,28,177,2012-04-24 22:00:00,152
4155,23,138,2012-04-24 23:00:00,112
4156,11,52,2012-04-25 00:00:00,39
4157,4,18,2012-04-25 01:00:00,14
4158,2,8,2012-04-25 02:00:00,6
4159,0,3,2012-04-25 03:00:00,3
4160,0,2,2012-04-25 04:00:00,1
4161,1,26,2012-04-25 05:00:00,25
4162,3,109,2012-04-25 06:00:00,108
4163,11,369,2012-04-25 07:00:00,357
4164,25,593,2012-04-25 08:00:00,618
4165,39,357,2012-04-25 09:00:00,303
4166,93,205,2012-04-25 10:00:00,139
4167,96,243,2012-04-25 11:00:00,159
4168,95,294,2012-04-25 12:00:00,208
4169,106,313,2012-04-25 13:00:00,210
4170,80,272,2012-04-25 14:00:00,188
4171,108,313,2012-04-25 15:00:00,202
4172,83,432,2012-04-25 16:00:00,325
4173,85,735,2012-04-25 17:00:00,621
4174,86,693,2012-04-25 18:00:00,588
4175,85,520,2012-04-25 19:00:00,417
4176,49,365,2012-04-25 20:00:00,305
4177,27,263,2012-04-25 21:00:00,236
4178,29,195,2012-04-25 22:00:00,161
4179,24,115,2012-04-25 23:00:00,92
4180,8,47,2012-04-26 00:00:00,39
4181,3,23,2012-04-26 01:00:00,17
4182,4,12,2012-04-26 02:00:00,8
4183,0,6,2012-04-26 03:00:00,6
4184,0,7,2012-04-26 04:00:00,6
4185,0,27,2012-04-26 05:00:00,28
4186,5,155,2012-04-26 06:00:00,146
4187,9,301,2012-04-26 07:00:00,248
4188,17,460,2012-04-26 08:00:00,500
4189,16,198,2012-04-26 09:00:00,123
4190,19,151,2012-04-26 10:00:00,134
4191,20,151,2012-04-26 11:00:00,105
4192,37,215,2012-04-26 12:00:00,186
4193,36,216,2012-04-26 13:00:00,177
4194,47,216,2012-04-26 14:00:00,162
4195,37,223,2012-04-26 15:00:00,166
4196,36,283,2012-04-26 16:00:00,239
4197,46,506,2012-04-26 17:00:00,488
4198,42,503,2012-04-26 18:00:00,491
4199,34,417,2012-04-26 19:00:00,413
4200,35,300,2012-04-26 20:00:00,280
4201,23,234,2012-04-26 21:00:00,222
4202,23,192,2012-04-26 22:00:00,172
4203,17,127,2012-04-26 23:00:00,106
4204,7,37,2012-04-27 00:00:00,32
4205,4,16,2012-04-27 01:00:00,13
4206,6,13,2012-04-27 02:00:00,11
4207,1,5,2012-04-27 03:00:00,4
4208,0,5,2012-04-27 04:00:00,3
4209,1,28,2012-04-27 05:00:00,27
4210,4,125,2012-04-27 06:00:00,118
4211,11,343,2012-04-27 07:00:00,339
4212,27,649,2012-04-27 08:00:00,572
4213,66,348,2012-04-27 09:00:00,309
4214,89,228,2012-04-27 10:00:00,129
4215,107,250,2012-04-27 11:00:00,156
4216,113,358,2012-04-27 12:00:00,216
4217,134,342,2012-04-27 13:00:00,202
4218,140,349,2012-04-27 14:00:00,177
4219,133,308,2012-04-27 15:00:00,195
4220,118,419,2012-04-27 16:00:00,312
4221,108,687,2012-04-27 17:00:00,567
4222,83,632,2012-04-27 18:00:00,521
4223,84,472,2012-04-27 19:00:00,372
4224,48,272,2012-04-27 20:00:00,219
4225,36,204,2012-04-27 21:00:00,158
4226,24,151,2012-04-27 22:00:00,131
4227,17,91,2012-04-27 23:00:00,78
4228,11,90,2012-04-28 00:00:00,95
4229,9,73,2012-04-28 01:00:00,67
4230,12,63,2012-04-28 02:00:00,46
4231,4,24,2012-04-28 03:00:00,20
4232,2,9,2012-04-28 04:00:00,6
4233,2,6,2012-04-28 05:00:00,5
4234,3,36,2012-04-28 06:00:00,22
4235,12,59,2012-04-28 07:00:00,46
4236,23,122,2012-04-28 08:00:00,104
4237,75,267,2012-04-28 09:00:00,184
4238,85,328,2012-04-28 10:00:00,214
4239,93,455,2012-04-28 11:00:00,323
4240,104,483,2012-04-28 12:00:00,348
4241,105,490,2012-04-28 13:00:00,345
4242,155,513,2012-04-28 14:00:00,351
4243,157,510,2012-04-28 15:00:00,348
4244,167,468,2012-04-28 16:00:00,307
4245,126,385,2012-04-28 17:00:00,191
4246,45,292,2012-04-28 18:00:00,144
4247,29,229,2012-04-28 19:00:00,140
4248,27,192,2012-04-28 20:00:00,131
4249,17,125,2012-04-28 21:00:00,108
4250,14,124,2012-04-28 22:00:00,105
4251,15,105,2012-04-28 23:00:00,96
4252,7,63,2012-04-29 00:00:00,74
4253,10,77,2012-04-29 01:00:00,63
4254,8,58,2012-04-29 02:00:00,50
4255,2,25,2012-04-29 03:00:00,22
4256,1,11,2012-04-29 04:00:00,8
4257,0,10,2012-04-29 05:00:00,8
4258,2,36,2012-04-29 06:00:00,30
4259,10,52,2012-04-29 07:00:00,49
4260,25,129,2012-04-29 08:00:00,105
4261,68,258,2012-04-29 09:00:00,191
4262,111,358,2012-04-29 10:00:00,251
4263,156,487,2012-04-29 11:00:00,347
4264,212,610,2012-04-29 12:00:00,361
4265,227,629,2012-04-29 13:00:00,368
4266,241,569,2012-04-29 14:00:00,322
4267,259,617,2012-04-29 15:00:00,349
4268,276,530,2012-04-29 16:00:00,275
4269,241,497,2012-04-29 17:00:00,246
4270,200,456,2012-04-29 18:00:00,247
4271,75,344,2012-04-29 19:00:00,244
4272,71,270,2012-04-29 20:00:00,201
4273,46,202,2012-04-29 21:00:00,130
4274,50,192,2012-04-29 22:00:00,140
4275,43,145,2012-04-29 23:00:00,120
4276,8,62,2012-04-30 00:00:00,46
4277,5,23,2012-04-30 01:00:00,19
4278,4,11,2012-04-30 02:00:00,6
4279,1,4,2012-04-30 03:00:00,4
4280,0,4,2012-04-30 04:00:00,2
4281,1,24,2012-04-30 05:00:00,23
4282,4,125,2012-04-30 06:00:00,118
4283,12,358,2012-04-30 07:00:00,353
4284,26,621,2012-04-30 08:00:00,588
4285,62,334,2012-04-30 09:00:00,307
4286,75,237,2012-04-30 10:00:00,133
4287,75,242,2012-04-30 11:00:00,155
4288,46,235,2012-04-30 12:00:00,196
4289,48,244,2012-04-30 13:00:00,188
4290,54,252,2012-04-30 14:00:00,180
4291,59,253,2012-04-30 15:00:00,199
4292,58,377,2012-04-30 16:00:00,313
4293,66,753,2012-04-30 17:00:00,650
4294,57,727,2012-04-30 18:00:00,633
4295,51,492,2012-04-30 19:00:00,430
4296,33,318,2012-04-30 20:00:00,269
4297,24,234,2012-04-30 21:00:00,219
4298,23,185,2012-04-30 22:00:00,147
4299,21,109,2012-04-30 23:00:00,94
4300,26,153,2012-05-20 00:00:00,121
4301,18,101,2012-05-20 01:00:00,81
4302,15,66,2012-05-20 02:00:00,47
4303,10,35,2012-05-20 03:00:00,24
4304,2,12,2012-05-20 04:00:00,11
4305,2,13,2012-05-20 05:00:00,10
4306,6,24,2012-05-20 06:00:00,18
4307,14,70,2012-05-20 07:00:00,52
4308,34,185,2012-05-20 08:00:00,150
4309,100,290,2012-05-20 09:00:00,166
4310,164,422,2012-05-20 10:00:00,264
4311,225,532,2012-05-20 11:00:00,322
4312,254,587,2012-05-20 12:00:00,353
4313,256,614,2012-05-20 13:00:00,369
4314,279,655,2012-05-20 14:00:00,366
4315,259,606,2012-05-20 15:00:00,353
4316,256,623,2012-05-20 16:00:00,364
4317,241,582,2012-05-20 17:00:00,338
4318,161,458,2012-05-20 18:00:00,301
4319,107,348,2012-05-20 19:00:00,236
4320,80,282,2012-05-20 20:00:00,195
4321,47,221,2012-05-20 21:00:00,157
4322,35,195,2012-05-20 22:00:00,134
4323,20,93,2012-05-20 23:00:00,70
4324,4,33,2012-05-21 00:00:00,24
4325,3,18,2012-05-21 01:00:00,14
4326,0,5,2012-05-21 02:00:00,4
4327,0,5,2012-05-21 03:00:00,4
4328,0,4,2012-05-21 04:00:00,4
4329,0,22,2012-05-21 05:00:00,22
4330,3,62,2012-05-21 06:00:00,68
4331,11,164,2012-05-21 07:00:00,172
4332,5,224,2012-05-21 08:00:00,247
4333,10,121,2012-05-21 09:00:00,116
4334,18,102,2012-05-21 10:00:00,82
4335,29,152,2012-05-21 11:00:00,109
4336,36,197,2012-05-21 12:00:00,152
4337,25,87,2012-05-21 13:00:00,75
4338,23,99,2012-05-21 14:00:00,71
4339,46,198,2012-05-21 15:00:00,157
4340,51,319,2012-05-21 16:00:00,294
4341,68,711,2012-05-21 17:00:00,648
4342,54,699,2012-05-21 18:00:00,656
4343,56,517,2012-05-21 19:00:00,452
4344,46,388,2012-05-21 20:00:00,319
4345,40,267,2012-05-21 21:00:00,231
4346,22,163,2012-05-21 22:00:00,143
4347,25,140,2012-05-21 23:00:00,120
4348,9,49,2012-05-22 00:00:00,37
4349,4,18,2012-05-22 01:00:00,15
4350,0,5,2012-05-22 02:00:00,6
4351,0,6,2012-05-22 03:00:00,5
4352,0,5,2012-05-22 04:00:00,4
4353,0,24,2012-05-22 05:00:00,23
4354,2,82,2012-05-22 06:00:00,81
4355,8,165,2012-05-22 07:00:00,184
4356,20,549,2012-05-22 08:00:00,531
4357,29,341,2012-05-22 09:00:00,298
4358,34,178,2012-05-22 10:00:00,146
4359,38,209,2012-05-22 11:00:00,159
4360,38,225,2012-05-22 12:00:00,174
4361,55,245,2012-05-22 13:00:00,188
4362,47,210,2012-05-22 14:00:00,157
4363,59,284,2012-05-22 15:00:00,215
4364,55,379,2012-05-22 16:00:00,330
4365,81,763,2012-05-22 17:00:00,685
4366,67,721,2012-05-22 18:00:00,646
4367,58,523,2012-05-22 19:00:00,454
4368,49,399,2012-05-22 20:00:00,359
4369,39,281,2012-05-22 21:00:00,250
4370,28,225,2012-05-22 22:00:00,199
4371,27,143,2012-05-22 23:00:00,125
4372,20,71,2012-05-23 00:00:00,51
4373,9,25,2012-05-23 01:00:00,16
4374,0,6,2012-05-23 02:00:00,7
4375,1,7,2012-05-23 03:00:00,5
4376,0,6,2012-05-23 04:00:00,6
4377,0,22,2012-05-23 05:00:00,22
4378,8,146,2012-05-23 06:00:00,134
4379,15,433,2012-05-23 07:00:00,424
4380,31,625,2012-05-23 08:00:00,606
4381,34,322,2012-05-23 09:00:00,290
4382,31,177,2012-05-23 10:00:00,143
4383,53,225,2012-05-23 11:00:00,182
4384,56,278,2012-05-23 12:00:00,215
4385,48,240,2012-05-23 13:00:00,178
4386,58,269,2012-05-23 14:00:00,209
4387,60,271,2012-05-23 15:00:00,212
4388,50,341,2012-05-23 16:00:00,277
4389,48,568,2012-05-23 17:00:00,537
4390,47,579,2012-05-23 18:00:00,569
4391,28,342,2012-05-23 19:00:00,312
4392,23,250,2012-05-23 20:00:00,228
4393,21,182,2012-05-23 21:00:00,183
4394,25,159,2012-05-23 22:00:00,141
4395,33,178,2012-05-23 23:00:00,131
4396,10,57,2012-05-24 00:00:00,48
4397,6,24,2012-05-24 01:00:00,18
4398,4,11,2012-05-24 02:00:00,7
4399,0,6,2012-05-24 03:00:00,5
4400,0,5,2012-05-24 04:00:00,5
4401,1,30,2012-05-24 05:00:00,28
4402,6,143,2012-05-24 06:00:00,135
4403,18,458,2012-05-24 07:00:00,432
4404,40,672,2012-05-24 08:00:00,632
4405,41,334,2012-05-24 09:00:00,297
4406,46,193,2012-05-24 10:00:00,146
4407,58,241,2012-05-24 11:00:00,180
4408,64,311,2012-05-24 12:00:00,247
4409,81,317,2012-05-24 13:00:00,243
4410,69,292,2012-05-24 14:00:00,203
4411,74,296,2012-05-24 15:00:00,218
4412,78,407,2012-05-24 16:00:00,346
4413,100,814,2012-05-24 17:00:00,684
4414,97,788,2012-05-24 18:00:00,675
4415,75,574,2012-05-24 19:00:00,498
4416,47,340,2012-05-24 20:00:00,296
4417,21,131,2012-05-24 21:00:00,102
4418,18,152,2012-05-24 22:00:00,139
4419,17,97,2012-05-24 23:00:00,85
4420,16,59,2012-05-25 00:00:00,50
4421,7,27,2012-05-25 01:00:00,19
4422,2,7,2012-05-25 02:00:00,6
4423,0,6,2012-05-25 03:00:00,5
4424,0,5,2012-05-25 04:00:00,4
4425,1,33,2012-05-25 05:00:00,30
4426,7,140,2012-05-25 06:00:00,131
4427,18,412,2012-05-25 07:00:00,395
4428,20,590,2012-05-25 08:00:00,575
4429,21,305,2012-05-25 09:00:00,259
4430,41,182,2012-05-25 10:00:00,142
4431,44,212,2012-05-25 11:00:00,167
4432,73,305,2012-05-25 12:00:00,231
4433,65,292,2012-05-25 13:00:00,228
4434,66,294,2012-05-25 14:00:00,205
4435,64,275,2012-05-25 15:00:00,213
4436,71,407,2012-05-25 16:00:00,339
4437,91,767,2012-05-25 17:00:00,680
4438,92,767,2012-05-25 18:00:00,688
4439,78,558,2012-05-25 19:00:00,474
4440,50,368,2012-05-25 20:00:00,310
4441,41,299,2012-05-25 21:00:00,251
4442,33,256,2012-05-25 22:00:00,226
4443,28,166,2012-05-25 23:00:00,128
4444,27,152,2012-05-26 00:00:00,120
4445,24,107,2012-05-26 01:00:00,80
4446,13,71,2012-05-26 02:00:00,54
4447,7,29,2012-05-26 03:00:00,23
4448,3,11,2012-05-26 04:00:00,9
4449,4,13,2012-05-26 05:00:00,11
4450,4,35,2012-05-26 06:00:00,32
4451,8,66,2012-05-26 07:00:00,50
4452,38,184,2012-05-26 08:00:00,136
4453,75,274,2012-05-26 09:00:00,227
4454,139,366,2012-05-26 10:00:00,227
4455,193,468,2012-05-26 11:00:00,280
4456,206,518,2012-05-26 12:00:00,314
4457,210,544,2012-05-26 13:00:00,318
4458,212,535,2012-05-26 14:00:00,312
4459,214,522,2012-05-26 15:00:00,305
4460,205,519,2012-05-26 16:00:00,306
4461,189,524,2012-05-26 17:00:00,287
4462,173,478,2012-05-26 18:00:00,282
4463,122,360,2012-05-26 19:00:00,249
4464,101,277,2012-05-26 20:00:00,202
4465,75,222,2012-05-26 21:00:00,158
4466,55,206,2012-05-26 22:00:00,149
4467,29,150,2012-05-26 23:00:00,113
4468,28,127,2012-05-27 00:00:00,97
4469,25,114,2012-05-27 01:00:00,83
4470,18,77,2012-05-27 02:00:00,59
4471,12,33,2012-05-27 03:00:00,22
4472,3,10,2012-05-27 04:00:00,8
4473,4,13,2012-05-27 05:00:00,9
4474,6,32,2012-05-27 06:00:00,26
4475,12,74,2012-05-27 07:00:00,57
4476,29,185,2012-05-27 08:00:00,139
4477,80,273,2012-05-27 09:00:00,223
4478,142,376,2012-05-27 10:00:00,231
4479,197,518,2012-05-27 11:00:00,299
4480,206,516,2012-05-27 12:00:00,312
4481,213,548,2012-05-27 13:00:00,317
4482,219,552,2012-05-27 14:00:00,312
4483,217,536,2012-05-27 15:00:00,312
4484,210,534,2012-05-27 16:00:00,317
4485,194,525,2012-05-27 17:00:00,302
4486,157,494,2012-05-27 18:00:00,289
4487,135,369,2012-05-27 19:00:00,249
4488,101,296,2012-05-27 20:00:00,213
4489,51,212,2012-05-27 21:00:00,156
4490,21,110,2012-05-27 22:00:00,102
4491,21,99,2012-05-27 23:00:00,73
4492,35,130,2012-05-28 00:00:00,74
4493,18,79,2012-05-28 01:00:00,43
4494,25,44,2012-05-28 02:00:00,30
4495,9,19,2012-05-28 03:00:00,13
4496,4,10,2012-05-28 04:00:00,9
4497,6,19,2012-05-28 05:00:00,15
4498,7,77,2012-05-28 06:00:00,47
4499,17,240,2012-05-28 07:00:00,141
4500,42,254,2012-05-28 08:00:00,162
4501,94,286,2012-05-28 09:00:00,213
4502,130,357,2012-05-28 10:00:00,274
4503,136,365,2012-05-28 11:00:00,216
4504,139,381,2012-05-28 12:00:00,234
4505,130,391,2012-05-28 13:00:00,238
4506,131,384,2012-05-28 14:00:00,239
4507,127,376,2012-05-28 15:00:00,236
4508,125,457,2012-05-28 16:00:00,270
4509,131,456,2012-05-28 17:00:00,395
4510,125,496,2012-05-28 18:00:00,419
4511,133,384,2012-05-28 19:00:00,313
4512,126,337,2012-05-28 20:00:00,281
4513,119,281,2012-05-28 21:00:00,193
4514,87,227,2012-05-28 22:00:00,153
4515,33,138,2012-05-28 23:00:00,101
4516,8,49,2012-05-29 00:00:00,40
4517,7,30,2012-05-29 01:00:00,21
4518,2,8,2012-05-29 02:00:00,6
4519,1,6,2012-05-29 03:00:00,5
4520,1,7,2012-05-29 04:00:00,6
4521,2,37,2012-05-29 05:00:00,36
4522,8,168,2012-05-29 06:00:00,162
4523,21,496,2012-05-29 07:00:00,470
4524,34,671,2012-05-29 08:00:00,635
4525,40,314,2012-05-29 09:00:00,273
4526,57,189,2012-05-29 10:00:00,137
4527,61,227,2012-05-29 11:00:00,168
4528,72,285,2012-05-29 12:00:00,211
4529,78,280,2012-05-29 13:00:00,205
4530,78,276,2012-05-29 14:00:00,195
4531,81,284,2012-05-29 15:00:00,200
4532,80,414,2012-05-29 16:00:00,326
4533,90,792,2012-05-29 17:00:00,704
4534,83,754,2012-05-29 18:00:00,679
4535,91,620,2012-05-29 19:00:00,507
4536,55,361,2012-05-29 20:00:00,291
4537,9,164,2012-05-29 21:00:00,140
4538,18,131,2012-05-29 22:00:00,138
4539,14,90,2012-05-29 23:00:00,78
4540,6,47,2012-05-30 00:00:00,35
4541,2,14,2012-05-30 01:00:00,12
4542,2,6,2012-05-30 02:00:00,6
4543,0,4,2012-05-30 03:00:00,4
4544,0,5,2012-05-30 04:00:00,4
4545,2,38,2012-05-30 05:00:00,35
4546,6,159,2012-05-30 06:00:00,148
4547,13,276,2012-05-30 07:00:00,247
4548,41,678,2012-05-30 08:00:00,632
4549,42,337,2012-05-30 09:00:00,303
4550,43,179,2012-05-30 10:00:00,132
4551,57,235,2012-05-30 11:00:00,174
4552,76,313,2012-05-30 12:00:00,251
4553,75,304,2012-05-30 13:00:00,242
4554,100,320,2012-05-30 14:00:00,233
4555,80,310,2012-05-30 15:00:00,224
4556,73,423,2012-05-30 16:00:00,347
4557,79,740,2012-05-30 17:00:00,647
4558,101,800,2012-05-30 18:00:00,669
4559,85,482,2012-05-30 19:00:00,413
4560,39,333,2012-05-30 20:00:00,291
4561,60,310,2012-05-30 21:00:00,248
4562,30,249,2012-05-30 22:00:00,221
4563,22,174,2012-05-30 23:00:00,132
4564,13,71,2012-05-31 00:00:00,53
4565,6,28,2012-05-31 01:00:00,22
4566,2,13,2012-05-31 02:00:00,10
4567,1,7,2012-05-31 03:00:00,6
4568,1,7,2012-05-31 04:00:00,6
4569,2,38,2012-05-31 05:00:00,36
4570,8,164,2012-05-31 06:00:00,156
4571,21,500,2012-05-31 07:00:00,479
4572,36,677,2012-05-31 08:00:00,632
4573,51,308,2012-05-31 09:00:00,283
4574,83,200,2012-05-31 10:00:00,135
4575,74,243,2012-05-31 11:00:00,177
4576,93,356,2012-05-31 12:00:00,265
4577,96,351,2012-05-31 13:00:00,262
4578,92,343,2012-05-31 14:00:00,235
4579,90,369,2012-05-31 15:00:00,251
4580,94,488,2012-05-31 16:00:00,383
4581,129,774,2012-05-31 17:00:00,656
4582,124,733,2012-05-31 18:00:00,636
